2020-09-20 08:01:00;44.7;70.8
2020-09-21 03:34:54;4.2;11.8
2020-09-21 03:35:09;4.3;8.2
2020-09-21 03:35:23;4.8;8.3
2020-09-21 03:35:37;3.6;6.9
